filepath,label,split
data/splits_combined/train/clean_sample/正常20180914105521对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180913144038对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180914103112对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180915150924对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180914110838对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180915144919对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180915145148对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180914140853对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180913141800对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180915162820对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180913162738对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180914155804对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180914094514对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180914100915对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180915155741对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180914100402对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180914145605对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180913173331对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180915142856对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180915140142对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180913172953对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180915150317对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180914110828对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180915155403对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180913140012对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180915160853对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180913150455对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180914090914对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180914104657对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180914151840对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180914135713对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180913172318对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180914092229对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180915164932对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180913154131对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180914101820对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180915143620对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180913155118对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180915143015对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180915150655对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180915143048对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180915154327对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180914144203对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180914111132对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180914154509对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180914091342对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180913150213对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180915154515对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180914110919对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180914104000对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180914152801对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180913141103对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180914094357对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180914102027对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180914100136对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180915163951对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180915161008对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180915140156对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180914094226对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180915153014对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180913163301对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180913140331对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180915170744对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180915160928对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180914092424对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180914100117对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180914105014对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180913164444对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180913165519对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180914105811对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180913142117对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180914101308对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180913151236对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180915161545对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180915151218对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180915142814对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180914102558对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180914094407对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180913162620对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180915170930对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180914102625对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180913162422对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180915155800对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180914155631对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180914152909对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180914154639对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180915143240对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180913150945对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180915165823对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180915143535对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180914100330对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180914145517对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180915160318对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180914092610对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180913142201对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180913152428对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180914103537对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180913153511对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180915164153对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180913141825对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180915164249对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180913153524对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180915140056对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180915145953对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180915164800对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180914103206对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180914142256对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180914104113对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180915150352对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180913173024对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180913152516对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180914094426对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180915150959对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180913142317对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180914090326对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180915155619对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180915162533对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180913142632对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180915151525对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180915150225对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180915164828对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180915161323对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180913164647对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180914095645对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180913165033对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180914090642对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180913173419对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180915162832对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180915151512对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180913151222对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180913151844对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180915162143对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180913152621对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180913151001对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180914091648对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180915144259对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180912140831对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180915151807对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180914092209对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180914141642对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180915165815对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180914151903对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180914090830对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180914100926对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180915161645对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180914151754对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180914100100对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180915143610对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180915150613对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180914140023对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180915160936对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180914141500对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180913144920对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180913150848对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180914142759对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180915153117对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180912142719对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180913144901对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180914145338对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180914104926对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180914092143对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180913152550对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180915153458对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180914154029对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180913171433对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180915151200对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180913164758对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180913173006对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180915160725对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180914140713对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180914142822对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180915152813对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180915164237对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180913145725对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180913142131对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180914144220对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180914143347对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180915153031对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180914143032对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180913152143对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180914102140对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180913171116对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180915151437对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180914144235对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180915145532对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180913162933对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180913145422对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180914140251对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180915154531对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180915151026对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180915150326对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180914135929对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180914110644对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180915152840对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180915144853对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180913143301对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180914092813对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180915145003对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180914141632对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180914143358对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180915145710对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180913165333对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180914091611对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180915141603对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180913154045对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180914110955对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180914142436对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180915163350对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180914090839对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180914104802对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180915160331对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180914101741对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180911102242.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180915154558对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180913154730对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180915144002对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180915153827对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180913165206对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180914110733对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180915152900对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180915161017对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180913154753对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180913171402对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180915164945对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180913135803对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180914141553对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180914153939对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180913142520对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180915142950对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180914142104对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180914104127对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180913145147对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180913171941对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180915154611对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180915143834对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180913162818对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180915151934对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180913153003对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180915164207对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180915151340对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180915143338对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180915161028对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180913171922对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180913151250对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180914095355对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180914102127对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180913143623对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180913150654对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180914152828对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180914154019对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180914155818对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180913142715对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180914105711对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180914102536对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180915145047对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180914100230对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180914103550对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180914154348对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180915162453对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180913150439对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180913163030对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180914102254对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180915144148对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180913171547对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180914105925对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180914143258对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180914143042对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180913152600对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180915151226对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180913165224对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180915145543对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180914155732对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180914090439对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180913171417对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180914140411对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180915144200对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180914094342对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180915153856对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180913144304对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180915154311对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180913143536对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180914151828对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180915143513对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180913144810对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180912140809对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180915164222对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180915145554对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180913170403对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180914142400对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180914143930对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180913140000对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180914095335对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180915151913对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180913165617对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180913171844对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180913152154对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180914104729对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180914140546对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180914103734对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180915150454对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180915164316对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180914155755对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180915152753对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180914092754对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180915143812对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180913164511对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180915142934对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180915161756对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180915150343对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180915153754对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180914103055对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180914144815对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180914140921对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180915153051对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180913154742对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180914142050对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180914110622对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180914154412对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180913152440对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180913152342对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180914141112对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180915145416对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180913144323对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180914110932对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180915144307对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180913150021对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180915161621对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180915161358对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180913171515对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180913143329对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180913171449对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180914092451对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180914100535对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180915163546对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180913135932对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180914111030对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180914094059对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180914144539对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180911102026.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180914141046对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180915150309对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180914141524对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180913154408对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180915150915对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180914101015对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180915152054对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180915164641对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180915155451对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180915150730对照样本.jpg,clean_sample,train
data/splits_combined/train/clean_sample/正常20180915170958对照样本.jpg,clean_sample,train
